VST3i: Surge XT (Surge Synth Team) (2->6ch)

ID,Name,Value Current,Value Middle,Value Min,Value Max,Context Current,Context Middle,Context Min,Context Max
1723,MIDI CC 7|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1724,MIDI CC 7|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1725,MIDI CC 7|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1726,MIDI CC 7|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1727,MIDI CC 7|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1728,MIDI CC 7|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1729,MIDI CC 7|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1730,MIDI CC 7|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1731,MIDI CC 7|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1732,MIDI CC 7|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1733,MIDI CC 7|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1734,MIDI CC 7|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1735,MIDI CC 7|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1736,MIDI CC 7|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1737,MIDI CC 7|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1738,MIDI CC 7|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1739,MIDI CC 7|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1740,MIDI CC 7|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1741,MIDI CC 7|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1742,MIDI CC 7|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1743,MIDI CC 7|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1744,MIDI CC 7|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1745,MIDI CC 7|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1746,MIDI CC 7|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1747,MIDI CC 7|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1748,MIDI CC 7|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1749,MIDI CC 7|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1750,MIDI CC 7|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1751,MIDI CC 7|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1752,MIDI CC 7|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1753,MIDI CC 7|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1754,MIDI CC 7|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1755,MIDI CC 7|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1756,MIDI CC 7|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1757,MIDI CC 7|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1758,MIDI CC 7|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1759,MIDI CC 7|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1760,MIDI CC 7|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1761,MIDI CC 7|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1762,MIDI CC 7|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1763,MIDI CC 7|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1764,MIDI CC 7|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1765,MIDI CC 7|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1766,MIDI CC 7|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1767,MIDI CC 7|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1768,MIDI CC 7|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1769,MIDI CC 7|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1770,MIDI CC 7|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1771,MIDI CC 7|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1772,MIDI CC 7|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1773,MIDI CC 7|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1774,MIDI CC 7|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1775,MIDI CC 7|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1776,MIDI CC 7|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1777,MIDI CC 7|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1778,MIDI CC 7|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1779,MIDI CC 7|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1780,MIDI CC 7|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1781,MIDI CC 7|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1782,MIDI CC 7|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1783,MIDI CC 7|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1784,MIDI CC 7|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1785,MIDI CC 7|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1786,MIDI CC 7|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1787,MIDI CC 7|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1788,MIDI CC 7|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1789,MIDI CC 7|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1790,MIDI CC 7|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1791,MIDI CC 7|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1792,MIDI CC 7|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1793,MIDI CC 7|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1794,MIDI CC 7|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1795,MIDI CC 7|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1796,MIDI CC 7|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1797,MIDI CC 7|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1798,MIDI CC 7|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1799,MIDI CC 7|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1800,MIDI CC 7|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1801,MIDI CC 7|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1802,MIDI CC 7|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1803,MIDI CC 7|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1804,MIDI CC 7|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1805,MIDI CC 7|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1806,MIDI CC 7|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1807,MIDI CC 7|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1808,MIDI CC 7|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1809,MIDI CC 7|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1810,MIDI CC 7|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1811,MIDI CC 7|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1812,MIDI CC 7|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1813,MIDI CC 7|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1814,MIDI CC 7|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1815,MIDI CC 8|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1816,MIDI CC 8|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1817,MIDI CC 8|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1818,MIDI CC 8|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1819,MIDI CC 8|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1820,MIDI CC 8|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1821,MIDI CC 8|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1822,MIDI CC 8|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1823,MIDI CC 8|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1824,MIDI CC 8|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1825,MIDI CC 8|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1826,MIDI CC 8|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1827,MIDI CC 8|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1828,MIDI CC 8|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1829,MIDI CC 8|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1830,MIDI CC 8|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1831,MIDI CC 8|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1832,MIDI CC 8|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1833,MIDI CC 8|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1834,MIDI CC 8|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1835,MIDI CC 8|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1836,MIDI CC 8|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1837,MIDI CC 8|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1838,MIDI CC 8|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1839,MIDI CC 8|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1840,MIDI CC 8|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1841,MIDI CC 8|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1842,MIDI CC 8|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1843,MIDI CC 8|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1844,MIDI CC 8|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1845,MIDI CC 8|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1846,MIDI CC 8|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1847,MIDI CC 8|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1848,MIDI CC 8|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1849,MIDI CC 8|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1850,MIDI CC 8|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1851,MIDI CC 8|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1852,MIDI CC 8|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1853,MIDI CC 8|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1854,MIDI CC 8|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1855,MIDI CC 8|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1856,MIDI CC 8|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1857,MIDI CC 8|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1858,MIDI CC 8|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1859,MIDI CC 8|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1860,MIDI CC 8|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1861,MIDI CC 8|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1862,MIDI CC 8|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1863,MIDI CC 8|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1864,MIDI CC 8|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1865,MIDI CC 8|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1866,MIDI CC 8|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1867,MIDI CC 8|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1868,MIDI CC 8|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1869,MIDI CC 8|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1870,MIDI CC 8|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1871,MIDI CC 8|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1872,MIDI CC 8|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1873,MIDI CC 8|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1874,MIDI CC 8|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1875,MIDI CC 8|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1876,MIDI CC 8|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1877,MIDI CC 8|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1878,MIDI CC 8|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1879,MIDI CC 8|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1880,MIDI CC 8|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1881,MIDI CC 8|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1882,MIDI CC 8|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1883,MIDI CC 8|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1884,MIDI CC 8|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1885,MIDI CC 8|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1886,MIDI CC 8|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1887,MIDI CC 8|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1888,MIDI CC 8|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1889,MIDI CC 8|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1890,MIDI CC 8|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1891,MIDI CC 8|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1892,MIDI CC 8|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1893,MIDI CC 8|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1894,MIDI CC 8|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1895,MIDI CC 8|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1896,MIDI CC 8|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1897,MIDI CC 8|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1898,MIDI CC 8|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1899,MIDI CC 8|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1900,MIDI CC 8|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1901,MIDI CC 8|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1902,MIDI CC 8|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1903,MIDI CC 8|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1904,MIDI CC 8|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1905,MIDI CC 8|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1906,MIDI CC 8|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1907,MIDI CC 8|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1908,MIDI CC 8|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1909,MIDI CC 8|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1910,MIDI CC 8|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1911,MIDI CC 8|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1912,MIDI CC 8|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1913,MIDI CC 8|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1914,MIDI CC 8|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1915,MIDI CC 8|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1916,MIDI CC 8|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1917,MIDI CC 8|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1918,MIDI CC 8|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1919,MIDI CC 8|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1920,MIDI CC 8|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1921,MIDI CC 8|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1922,MIDI CC 8|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1923,MIDI CC 8|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1924,MIDI CC 8|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1925,MIDI CC 8|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1926,MIDI CC 8|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1927,MIDI CC 8|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1928,MIDI CC 8|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1929,MIDI CC 8|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1930,MIDI CC 8|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1931,MIDI CC 8|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1932,MIDI CC 8|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1933,MIDI CC 8|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1934,MIDI CC 8|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1935,MIDI CC 8|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1936,MIDI CC 8|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1937,MIDI CC 8|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1938,MIDI CC 8|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1939,MIDI CC 8|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1940,MIDI CC 8|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1941,MIDI CC 8|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1942,MIDI CC 8|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1943,MIDI CC 8|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1944,MIDI CC 8|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1945,MIDI CC 9|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1946,MIDI CC 9|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1947,MIDI CC 9|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1948,MIDI CC 9|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1949,MIDI CC 9|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1950,MIDI CC 9|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1951,MIDI CC 9|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1952,MIDI CC 9|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1953,MIDI CC 9|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1954,MIDI CC 9|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1955,MIDI CC 9|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1956,MIDI CC 9|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1957,MIDI CC 9|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1958,MIDI CC 9|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1959,MIDI CC 9|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1960,MIDI CC 9|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1961,MIDI CC 9|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1962,MIDI CC 9|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1963,MIDI CC 9|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1964,MIDI CC 9|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1965,MIDI CC 9|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1966,MIDI CC 9|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1967,MIDI CC 9|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1968,MIDI CC 9|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1969,MIDI CC 9|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1970,MIDI CC 9|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1971,MIDI CC 9|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1972,MIDI CC 9|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1973,MIDI CC 9|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1974,MIDI CC 9|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1975,MIDI CC 9|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1976,MIDI CC 9|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1977,MIDI CC 9|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1978,MIDI CC 9|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1979,MIDI CC 9|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1980,MIDI CC 9|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1981,MIDI CC 9|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1982,MIDI CC 9|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1983,MIDI CC 9|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1984,MIDI CC 9|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1985,MIDI CC 9|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1986,MIDI CC 9|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1987,MIDI CC 9|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1988,MIDI CC 9|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1989,MIDI CC 9|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1990,MIDI CC 9|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1991,MIDI CC 9|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1992,MIDI CC 9|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1993,MIDI CC 9|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1994,MIDI CC 9|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1995,MIDI CC 9|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1996,MIDI CC 9|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1997,MIDI CC 9|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1998,MIDI CC 9|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
1999,MIDI CC 9|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2000,MIDI CC 9|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
